"sp" "spn" "depth" "taxa" "ntip"
"species" 420 0.00868588607822946 "Zotu155_P3_A05_107ACON20_S507_N7125" 193
"species" 420 0.00868588607822946 "Zotu273_P3_C05_110ACON23_S508_N7122" 193
"species" 420 0.00868588607822946 "Zotu303_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu34_P2_G01_87ACONS9_S505_N7071" 193
"species" 420 0.00868588607822946 "Zotu196_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu169_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu108_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu162_P3_G03_126ACON16_S502_N7122" 193
"species" 420 0.00868588607822946 "Zotu46_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu184_P3_C05_110ACON23_S508_N7122" 193
"species" 420 0.00868588607822946 "Zotu159_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu34_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu67_P3_A05_107ACON20_S507_N71210" 193
"species" 420 0.00868588607822946 "Zotu50_P3_A05_107ACON20_S507_N7124" 193
"species" 420 0.00868588607822946 "Zotu133_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu214_P3_A02_39TCONSER9_S503_N7112" 193
"species" 420 0.00868588607822946 "Zotu184_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu101_P1_D08_34TCONS4_S502_N7051" 193
"species" 420 0.00868588607822946 "Zotu195_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu190_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu103_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu52_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu173_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu104_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu248_P3_A01_85ACON7_S507_N7101" 193
"species" 420 0.00868588607822946 "Zotu101_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu93_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu95_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu251_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu253_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu65_P3_C03_125ACON15_S508_N7112" 193
"species" 420 0.00868588607822946 "Zotu105_P3_G02_82ACON4_S506_N7111" 193
"species" 420 0.00868588607822946 "Zotu244_P3_A01_85ACON7_S507_N7101" 193
"species" 420 0.00868588607822946 "Zotu185_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu274_P3_E01_83ACON5_S517_N7101" 193
"species" 420 0.00868588607822946 "Zotu136_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu96_P3_C06_84ACON6_S504_N7012" 193
"species" 420 0.00868588607822946 "Zotu131_P3_A05_107ACON20_S507_N7122" 193
"species" 420 0.00868588607822946 "Zotu117_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu202_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu61_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu53_P3_G06_108ACON21_S506_N7012" 193
"species" 420 0.00868588607822946 "Zotu75_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu145_P3_G02_82ACON4_S506_N7111" 193
"species" 420 0.00868588607822946 "Zotu266_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu80_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu110_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu94_P3_G02_82ACON4_S506_N7111" 193
"species" 420 0.00868588607822946 "Zotu124_P3_C05_110ACON23_S508_N7124" 193
"species" 420 0.00868588607822946 "Zotu182_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu57_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu85_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu73_P2_G01_87ACONS9_S505_N7071" 193
"species" 420 0.00868588607822946 "Zotu201_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu254_P3_C05_110ACON23_S508_N7122" 193
"species" 420 0.00868588607822946 "Zotu169_P3_C05_110ACON23_S508_N7121" 193
