"sp" "spn" "depth" "taxa" "ntip"
"species" "249" "0.00542541721391683" "Zotu225_P1_G03_33TCONS3_S506_N7022" "3"
"species" "254" "0.00119376227274067" "Zotu93_P1_A01_32TCONS2_S502_N7011" "2"
"species" "254" "0.00119376227274067" "Zotu49_P2_E01_31TCONS1_S504_N7071" "2"
"species" "259" "0.00119376227274067" "Zotu88_P1_D05_13SHC4C1_S505_N7033" "2"
"species" "259" "0.00119376227274067" "Zotu19_P1_D05_13SHC4C1_S505_N7032" "2"
"species" "266" "0.00299879995394905" "Zotu122_P1_A03_38TCONS8_S503_N70226" "7"
"species" "266" "0.00299879995394905" "Zotu135_P1_A03_38TCONS8_S503_N70210" "7"
"species" "266" "0.00299879995394905" "Zotu161_P1_D08_34TCONS4_S502_N7051" "7"
"species" "266" "0.00299879995394905" "Zotu91_P1_H09_37TCONS7_S508_N7051" "7"
"species" "266" "0.00299879995394905" "Zotu148_P3_A01_85ACON7_S507_N7101" "7"
"species" "266" "0.00299879995394905" "Zotu105_P1_A03_38TCONS8_S503_N7021" "7"
"species" "266" "0.00299879995394905" "Zotu236_P3_A02_39TCONSER9_S503_N7111" "7"
"species" "267" "0.00119376227274067" "Zotu28_P1_A01_32TCONS2_S502_N7016" "2"
"species" "267" "0.00119376227274067" "Zotu28_P2_E01_31TCONS1_S504_N7071" "2"
"species" "268" "0.00528437176251957" "Zotu192_P1_B08_17IZPOC2_S517_N7042" "14"
"species" "268" "0.00528437176251957" "Zotu88_P1_B08_17IZPOC2_S517_N70417" "14"
"species" "268" "0.00528437176251957" "Zotu103_P1_F05_15SHC6C3_S506_N7032" "14"
"species" "268" "0.00528437176251957" "Zotu117_P1_B08_17IZPOC2_S517_N7042" "14"
"species" "268" "0.00528437176251957" "Zotu239_P1_B08_17IZPOC2_S517_N7041" "14"
"species" "268" "0.00528437176251957" "Zotu126_P1_F11_78SHCON9_S508_N7061" "14"
"species" "268" "0.00528437176251957" "Zotu84_P1_H01_75SHCON6_S506_N7011" "14"
"species" "268" "0.00528437176251957" "Zotu168_P3_C04_79ACON1_S504_N7121" "14"
"species" "268" "0.00528437176251957" "Zotu105_P1_F11_78SHCON9_S508_N7061" "14"
"species" "268" "0.00528437176251957" "Zotu116_P1_B06_71SHCON2_S508_N7031" "14"
"species" "268" "0.00528437176251957" "Zotu113_P2_C01_18IZTAC3_S503_N7071" "14"
"species" "268" "0.00528437176251957" "Zotu119_P3_E03_86ACON8_S517_N7111" "14"
"species" "268" "0.00528437176251957" "Zotu104_P1_G02_20MMC2_S502_N7021" "14"
"species" "268" "0.00528437176251957" "Zotu166_P2_C01_18IZTAC3_S503_N7071" "14"
"species" "275" "0.00724313206930106" "Zotu200_P1_D05_13SHC4C1_S505_N7033" "2"
"species" "275" "0.00724313206930106" "Zotu30_P1_B08_17IZPOC2_S517_N7042" "2"
"species" "279" "0.00119376227274067" "Zotu235_P3_A05_107ACON20_S507_N7121" "2"
"species" "279" "0.00119376227274067" "Zotu199_P3_A05_107ACON20_S507_N7121" "2"
"species" "284" "0.00663128780222655" "Zotu209_P1_D05_13SHC4C1_S505_N7033" "3"
"species" "284" "0.00663128780222655" "Zotu231_P2_G02_14SHCN5C2_S517_N7071" "3"
"species" "284" "0.00663128780222655" "Zotu48_P1_G02_20MMC2_S502_N7021" "3"
"species" "287" "0.00179395380273979" "Zotu188_P3_C05_110ACON23_S508_N7121" "3"
"species" "287" "0.00179395380273979" "Zotu129_P3_E04_121ACON11_S505_N7121" "3"
"species" "287" "0.00179395380273979" "Zotu255_P3_G07_111ACON24_S502_N7021" "3"
